id	name
6921	 "Medina County Sheriff
6945	 "Sarasota County Sheriff's Office
6958	 "Amherst Police Department
6962	 "Jefferson Davis Police Jury
6959	 "Department of Justice, Department of Justice, Office of Justice Programs
1067	 "Berkley Public Library
38	 "United States Customs and Border Protection
6970	 "County Attorney, New Hanover County
6969	 "Public Employee Retirement Administration Commission (PERAC)
6956	 "School
6655	 "Sabine Parish Sheriff's Office
6963	 "Parish of Ascension
6952	 "Fairhaven Town Clerk
6954	 "Fall River City Clerk
6953	 "Berkley Town Clerk
6948	 "Dartmouth Town Clerk
6949	 "Somerset Town Clerk
6955	 "Guilderland Police
6951	 "Texas A&M Agrilife
6957	 "Washington School District
6960	 "Kemper County Sheriff
6965	 "Londonderry Police Department
6947	 "Dighton Board of Selectmen
6964	 "Los Angeles World Airports
6961	 "Paterson Police Department
6974	 "Air Force Office of Public Affairs, Entertainment Liaison
6032	 "San Francisco Supervisor Scott Wiener
6692	 "Procurement Department
6979	 "Cape and Islands District Attorney's Office
6978	 "
15	 "Department of Energy
6976	 "New Orleans 311 Bureau
6780	 "Police Department
833	 "Louisiana State Police
6973	 "The City Attorney's Office
457	 "U.S. Forest Service
5692	 "Hawaii State Department of Health
6971	 "Air force
5723	 "Contra Costa Transportation Authority
6977	 "Kiski Area School District
6972	 "u.s. air force
6975	 "Air Force Office of Public Affairs-Entertainment Liaison
7003	 "Tarpon Springs Police Department
6980	 "Department of Defense, U.S. Army, Special Operations Command
6967	 "Casino Reinvestment Development Authority
6968	 "New Jersey Economic Development Authority
7000	 "Chester Police Department
643	 "Department of Corrections
4995	 "Big Spring Police Department
2369	 "Department of Justice, National Security Division
4927	 "City of Winnfield Police Department
4153	 "Department of Environmental Protection
6982	 "Otero County Sheriff
905	 "Department of Corrections and Rehabilitation
211	 "Washington State Patrol
423	 "Illinois State Police
7045	 "Office of Information Technology Services
375	 "Denver Police Department
7097	 "The Department of Forests, Parks and Recreations
6547	 "Department of Revenue
671	 "St. Louis Metropolitan Police Department
7098	 "Departments of Buildings and General Services
3973	 "Department of Corrections
7008	 "Killeen Police Department
241	 "Office of the Mayor
840	 "New Mexico State Police
82	 "Suffolk County District Attorney's Office
4109	 "Department of Defense - Special Assistant for Entertainment Media
7033	 "Melrose Police Department
6805	 "Eagle County Sheriff
2633	 "U.S. Army Materiel Command
6966	 "Office of Administration, Human Resources Management Division
6490	 "Sheriff's Department
6846	 "Rio Grande County Sheriff's Office
274	 "Massachusetts State Police
6981	 "Prowers County Sheriff
3542	 "Department of Corrections
20	 "George Bush Presidential Library
466	 "Mesa County, CO Sheriff
6280	 "Michigan State University
350	 "Los Angeles County Sheriff's Department
6847	 "Routt County Sheriff's Office
240	 "Securities and Exchange Commission
5276	 "Department of Veterans Affairs - Office of Deputy Assistant Secretary for Human Resources Management
5581	 "Georgia Bureau of Investigation
6862	 "Memphis International Airport Police  Department
182	 "U.S. Citizenship and Immigration Services
6838	 "Montrose County Sheriff's Office
4932	 "University of Delaware
7105	 "North Shore Community College
6998	 "Bethany Beach
7435	 "Pima County Superior Court
5955	 "Arapahoe County Sheriff
22	 "Ronald Reagan Presidential Library
7099	 "Fish and Wildlife
7034	 "Department of Defense, Office of the Secretary of Defense
4005	 "Department of Corrections
6986	 "Cape and Island District Attorney's Office
6985	 "Christiansburg Police Department
4212	 "101st Airborne Division, U.S. Army
678	 "Department of Corrections
7046	 "Department of Enterprise Technology Services
7276	 "Abington police department
733	 "Larimer County Sheriff
192	 "University of Massachusetts
7556	 "Sarasota County
7587	 "Vernon City Clerk
3429	 "Seekonk Town Clerk
6984	 "Federal Way Police Department.
6983	 "Milwaukee County Sheriff
8310	 "Georgia district attorney, 9th judicial district
35	 "Nixon Presidential Library & Museum
453	 "Executive Office of Public Safety and Security
2411	 "Nevada Department of Public Safety
6988	 "Middletown Police Department
6868	 "San Diego County Department of Purchasing and Contracting
5056	 "Office of the Attorney General - Alabama
5757	 "Anne Arundel County Police Department
6987	 "Chardon Police
6992	 "Mecklenburg County Sheriff's Office
6994	 "Dover City Clerk
6989	 "Seal Beach Police Department
6996	 "Town of Dewey Beach
6997	 "Village of Arden
6995	 "City of Lewes
6347	 "Wilmington Police Department
6990	 "Santa Clara County Sheriff
6799	 "Crowley County Sheriff
6993	 "Department of Finance
5939	 "Department of Public Health
78	 "United States Army Audit Agency
2146	 "Fairhaven High School Library
4934	 "City of Newark
7108	 "Mass Bay Community College
310	 "Department of Correction
8520	 "Environmental Protection
7176	 "City of Nome Office of the City Clerk
7134	 "Old Dominion University Police Department
5536	 "Connecticut Military Department
4846	 "U.S. Army Research Laboratory
7106	 "Northern Essex Community College
7069	 "Burbank Unified School District
7035	 "Midlothian Police Department
7001	 "New York Mills Police
7305	 "Plympton Town Clerk
7370	 "Santa Cruz Police Department
7325	 "Yarmouth Town Clerk
7107	 "Middlesex Community College
5381	 "Adams County Sheriff's Office
3348	 "Attleboro City Clerk
796	 "Department of Justice, Office of the Inspector General
7005	 "Kennesaw Police Department
7589	 "West Covina City Clerk
7300	 "Middleborough Town Clerk
7360	 "Bangor Police Department
1407	 "US Army Intelligence and Security Command (INSCOM)
3828	 "Office of the Governor
782	 "Broward County Sheriff
3991	 "Department of Public Safety and Correctional Services
6999	 "Deerborn County Sheriff's Office
783	 "Redwood Police Department
6991	 "Copley Township Police
3781	 "State University of New York at Buffalo
7009	 "Simi Valley Police Department
7004	 "Brooksville Police Department
7007	 "Vail Police Department
3063	 "Ohio Department of Rehabilitation and Correction
528	 "Fremont Police Department
7135	 "Los Angeles City Health Commission
7036	 "Dickson County Sheriff's Office
3972	 "Department of Corrections
7109	 "Quinsigamond Community College
7002	 "Bloomfield Police Department
7112	 "Holyoke Community College
7111	 "Springfield Technical Community College
660	 "Indianapolis Metropolitan Police Department
6367	 "U.S. Army, Fort Huachucha
3206	 "Commodity Futures Trading Commission
8590	 "Office of Sen. Ray Scott
69	 "U.S. Office of Management and Budget
7028	 "St Paul Police Department
6108	 "Department of Justice, Office of the Solicitor General
7016	 "Planning Board
7027	 "Shreveport Police Department
7020	 "Mobile Police Department
7023	 "St. Petersburg Police Department
7026	 "Police Department
260	 "Council of the Inspectors General on Integrity and Efficiency
7012	 "Carthage Police Department
7019	 "Montgomery Police Department
219	 "Seattle City Council
4970	 "Department of Veterans Affairs, Office of Inspector General
7015	 "Perrysburg Police Department
342	 "Sheriff Department
7024	 "Columbus Police Department
3230	 "MBTA Transit Police
7021	 "Moreno Valley Police Department
7110	 "Mount Wachusett Community College
530	 "Louisville Metro Police
7136	 "Troy University Police Department
8591	 "Office of Sen. Chris Holbert
3533	 "Mesa Police Department
384	 "Richmond Police Department
7029	 "Swansea Board of Selectmen
4851	 "Office of the Attorney General - Delaware
435	 "Pennsylvania State Police
6233	 "U.S. Army, Office of Army Chief of Public Affairs
487	 "University of California, Santa Cruz
415	 "University of California, San Diego
5221	 "Santa Ana Police Department
385	 "Metropolitan Police Department
4360	 "Rochester Police Department
734	 "Tacoma Police Department
648	 "Las Vegas Metropolitan Police Department
657	 "San Antonio Police Department
2538	 "California Department of Industrial Relations
8592	 "San Bernardino County, CA
3795	 "Department of Justice, Bureau of Justice Assistance
3144	 "Department of Labor Office of Inspector General
7010	 "Department of Juvenile Justice
7017	 "Hillsborough Police Department
7006	 "Committee on Foreign Investment in the United States
7041	 "Walworth County Sheriffs Department
623	 "Chandler Police Department
7030	 "Department of Justice, Bureau of Prisons
4479	 "Lee County, Kentucky
7042	 "Walworth County Department of Human Services
4299	 "Indiana University Bloomington
7025	 "Boise Police Department
7039	 "Kenosha Police Department
7013	 "Winnemucca Police Department
7113	 "Greenfield Community College
7014	 "Kirkwood Police Department
7044	 "Office of Information Technology
7301	 "Norwell Town Clerk
7040	 "Kenosha Station 5 Fire Department
7031	 "Lincoln County Sheriff's Department
7037	 "Paterson Municipal Clerk's Office
7032	 "Wiscasset Police Department
4101	 "Vermont National Guard
7137	 "Southern Crescent College Police Department
7011	 "Hampton Police Division
7022	 "Modesto Police Department
7306	 "Rochester Town Clerk
5417	 "Northeastern Massachusetts Law Enforcement Council
7047	 "Strategic Technology Solutions
7049	 "Governor's Office of Information Technology
7052	 "U.S. Army Public Affairs-West
7178	 "City of Whittier Deputy Clerk's Office
21	 "William J. Clinton Presidential Library
7048	 "Department of Information and Innovation
7051	 "Cook County Juvenile Probation Department
7055	 "Michigan Intelligence Operations Center
7114	 "Berkshire Community College
5627	 "Boulder County Sheriff's Office
7050	 "Guilderland Town Clerk
7053	 "Navy Office of Information, West
7304	 "Plymouth Selectmen's Office
3992	 "Department of Corrections
7307	 "Rockland Town Clerk
5033	 "Department for Children and Families
4830	 "Office of the Attorney General - Colorado
7056	 "Knoxville Utilities Department
7062	 "Assistant General Counsel for Administration [APPEALS]
4789	 "Office of the Governor
3988	 "New Mexico Corrections Department
4561	 "Office of the Mayor of Indianapolis (IN)
7059	 "Arlington County Water & Utilities
5843	 "City Manager's Office
7057	 "Nashville Water Services
7061	 "Sheriff's Office, Augusta-Richmond County, GA
333	 "Arlington Police Department
2612	 "Equal Employment Opportunity Commission
7064	 "USDA  ARS
7066	 "Law Enforcement and Emergency Management
4614	 "Cambridge Arts Council
7060	 "Augusta Police Department
7058	 "Jefferson County Environmental Services
7092	 "Nashville Metro Water Services
7102	 "Massasoit Community College
4559	 "City of Boise (ID)
5307	 "Department of Human Resources
8593	 "San Bernardino County, CA
3986	 "U.S. Army Southern Regional Medical Command
4140	 "Saint Paul Police Department
7063	 "U.S. Department of  Agriculture, ARS
3976	 "Department of Education
4204	 "Department of Sanitation
7071	 "City Attorney, San Angelo, TX
3895	 "Airport Police Department
5457	 "San Bernardino Police Department
2332	 "Port of Seattle Police Department
4074	 "Department of Central Management Services
7070	 "Office of Administration
5173	 "Department of Social Services
7076	 "Miami Beach Police Department
7074	 "Broward County  County Call Center
6815	 "Gastonia Police Department
7073	 "City of Miami Division of Emergency Management
7075	 "City of Miami Beach
7072	 "Miami-Dade County 311 Contact Center
842	 "North Carolina Department of Public Safety
7068	 "Henderson Nebraska Police Department
7079	 "Office of the Clerk and Recorder
7096	 "Senior Center
5832	 "Controller's Office
7078	 "Central Falls Police Dept
7077	 "Cibola County Sheriff
7303	 "Pembroke Town Clerk
7103	 "Roxbury Community College
7132	 "Board of Supervisors
891	 "City of Fort Lauderdale Police Department
7947	 "Columbia county sheriff's office
3946	 "Commission on Judicial Conduct
3543	 "Department of Corrections
7261	 "Pension Benefit Guaranty Corporation
7179	 "City of Lamar City Clerk's Office
8594	 "homeland security
800	 "Georgia Department of Public Safety
7326	 "Brewster Town Clerk
8311	 "district attorney, 10th judicial district
8263	 "Alabama District Attorney - 5th Judicial District
663	 "New Orleans Police Department
7043	 "public safety
7081	 "united states department of agriculture
7083	 "St. Louis County Board of Elections
4347	 "City of Auburn, NY Office of the Mayor
8264	 "District Attorney, 6th Judicial Dstrict
239	 "Department of Health and Human Services, Centers for Medicare & Medicaid Services
4975	 "Cuyahoga County Sheriff
7948	 "Baker County sheriff's office
8589	 "Office of Sen. Vicki Marble
7104	 "Bunker Hill Community College
5305	 "Bureau of Human Resources
7264	 "Department of State
869	 "Environmental Protection Agency, Office of the Inspector General
8265	 "United States Attorneys Office District of Hawaii
7309	 "Wareham Town Clerk
5380	 "Henderson Police
338	 "Police Department
138	 "Executive Office of Health and Human Services
8460	 "district attorney, prosecutorial district 20B
7082	 "Texas Medical Board
8491	 "district attorney, 16th judicial district
8312	 "Georgia district attorney, 11th judicial district
5238	 "Laredo Police Department
4183	 "Department of Military and Veterans Affairs
1339	 "Swansea Free Public Library
3398	 "Melrose City Clerk
7086	 "Office of the Chief Information Officer
7101	 "Bristol Community College
7090	 "FOIL Appeals Officer
7088	 "Berkeley County Sheriff's Office
7087	 "United States Disciplinary Barracks
7089	 "Philadelphia Sheriff's Office
3559	 "Charleston Police Department
354	 "New York State Police
5240	 "Minnesota State Patrol
7085	 "Department of Defense, Defense Innovation Unit (DIUx)
7100	 "Cape Cod Community College
6010	 "Office of Naval Intelligence
7091	 "City of Knoxville, Mayor's Office
4741	 "Taxi and Limousine Commission
7131	 "Department of Regional Planning
7121	 "Bristol Police Department
7180	 "City of Pueblo City Clerk's Office
7122	 "Salem Highway Department
7267	 "Stoneham Public Works
7120	 "Andover Police Department
7115	 "Borough of West Chester
7117	 "State of Illinois Circuit Court of Cook County Office of the Chief Judge
7262	 "Hadley Police Department
7118	 "Office of City Council Member Paul Krekorian
7119	 "Office of City Council Member Mike Bonin
7116	 "University of Chicago Police Department
656	 "Columbus Division of Police
7236	 "California Department of Resources Recycling and Recovery
7949	 "Union county sheriff's office
7310	 "Whitman Town Clerk
7095	 "Webster Senior Center
7093	 "US Dept. of Education Office of Inspector General
4046	 "Department of Conservation and Recreation
8313	 "Georgia district attorney, 12th judicial district
7128	 "Office of City Council Member Herb Wesson
7054	 "Michigan Department of Technology, Management, and Budget
5186	 "Connecticut Insurance Department
7127	 "Department of Defense, Office of Inspector General [APPEAL AGENCY]
7126	 "City of Moscow, Idaho
7123	 "Town of Webster
7263	 "Upton Police Department
5492	 "Michigan Secretary of State
5865	 "New York State Office of Parks, Recreation and Historic Preservation
4735	 "Department of State, Office of the Inspector General
7351	 "North Carolina State University Police Department
8314	 "Georgia district attorney, 13th judicial district
7269	 "Raynham police department
7950	 "Clay county sheriff's office
7268	 "Bridgewater police department
2560	 "Berkshire Regional Transit Authority
7129	 "Office of City Council Member Mitchell Englander
7198	 "Westchester County Board of Legislators
7411	 "Department of Environmental Quality
7181	 "City of Yates Center City Clerk's Office
7270	 "Rehoboth police department
7613	 "Chino Hills City Clerk
7172	 "City of Kenai Office of the City Clerk
7253	 "Dane County Sheriff
7138	 "Office of City Council Member Herb Wesson
7144	 "Office of Legal Services, New York City Department of Education [APPEAL AGENCY]
7133	 "Edinburg Consolidated Independent School District
4366	 "Utica Police Department
7182	 "Aurora County Clerk of Courts
7612	 "Chino City Clerk
7141	 "McCulloch County Sheriff
4499	 "Tallahatchie County
7372	 "Beaufort Police Department
4713	 "US Department of State - Bureau of Consular Affairs
7139	 "Yale University Police Department
7327	 "City Auditor
7142	 "U.S. Department of Treasury, Alcohol and Tobacco Tax and Trade Bureau
7254	 "Office of the First Selectman
7130	 "Detroit Public Schools Police K-12
7367	 "Belmont Police Department
7174	 "City of Wrangell Clerk's Office
7426	 "Milwaukee County Circuit Court
7321	 "East Bridgewater Town Clerk
7271	 "Freetown police department
7559	 "Volusia County Sheriff's Office
7143	 "Director for Oversight and Compliance, Office of the Secretary of Defense  [APPEAL AGENCY]
7140	 "Office of Film and Music
7153	 "First Judicial District of Pennsylvania
7146	 "FBI
7154	 "Maryland State Treasurer's Office
7156	 "U.S Immigration and Customs and Enforcement (ICE)
7148	 "Official Tourism Site of Indianapolis
7155	 "Department of Labor, Employee Benefits Security Administration, Cincinnati Regional Office
7145	 "Office of the Chief Information Officer
7158	 "U.S. Immigration and Customs Enforcement, Office of the Principal Legal Advisor [APPEALS]
7149	 "Kentucky Tourism, Arts and Heritage Cabinet
7147	 "Georgia World Congress Center Authority
7151	 "Houston First Corporation
7157	 "Mayor of Anchorage
7175	 "City of Sitka Office of the Municipal Clerk
7255	 "New Jersey Superior Court
585	 "Haverhill Police Department
7272	 "Executive Chamber
7368	 "Riley County Police Department
7363	 "North Reading Police Department
7373	 "Estes Park Police Department
7324	 "Mashpee Town Clerk
3146	 "Secretary of the Commonwealth of Massachusetts
5729	 "Shawnee County Sheriff's Department
7150	 "Nashville Convention Center
7430	 "Yuma County Superior Court
3555	 "Charleston County Sheriff's Office
915	 "City and County of San Francisco Airport Commission
7162	 "Colorado Public Employees' Association
7164	 "Decatur Police Department
3817	 "Mayor's Office of Public Safety
2441	 "Clawson Public Schools
7159	 "Department of Innovation and Technology
7177	 "City of Ketchikan Office of the City Clerk
3443	 "Walpole Town Clerk
7168	 "Yakima County Court
2620	 "Office of the Public Advocate for the City of New York
7171	 "Delta Junction City Clerk's Office
7173	 "The Office of the Borough Clerk
641	 "Gwinnett County Police Department
7170	 "Department of Defense, Armed Forces Entertainment
7165	 "Walpole Police Department
7167	 "Volusia County Circuit Court
3188	 "South Carolina Election Commission
7163	 "Barrow County School System
7186	 "Dickson County
7187	 "Inyokern Chamber of Commerce
7188	 "Town of Ault
7189	 "City of Coalinga
7190	 "City of San Angelo Office of the City Clerk
7192	 "Mohave County Records Management
7193	 "Conejos County Clerk and Recorder's Office
7191	 "Pike County
7184	 "University of Texas, University of Texas System
7195	 "North Dakota Indian Affairs Commission
7185	 "Department of Fair Employment and Housing
7265	 "Berwyn Police Department
7194	 "Morton County Sheriff
2477	 "Boston Pre-Release Center (Massachusetts Corrections)
2662	 "Madison Police Department
7183	 "UNC-Chapel Hill Department of Public Safety
7197	 "Public Authority Control Board
7273	 "mansfield police department
7196	 "Office of the New York State Comptroller
7215	 "Somerville Public Schools
4780	 "Illinois Attorney General
7252	 "Keokuk Police Department
7199	 "Bismarck Police Department
7204	 "Town Clerk
7216	 "Easthampton Public Schools
7205	 "Town Clerk
7202	 "Leavenworth Detention Center
7208	 "Mineola Village Clerk
7214	 "Northampton Public Schools
7201	 "Morton County Sheriff's Department
7200	 "Burleigh County Sheriff's Department
7213	 "Crowley County Correctional Facility - Corrections Corporation of America
7211	 "Kit Carson Correctional Center - Corrections Corporation of America
7210	 "Office of the Attorney General
7203	 "Morton County State's Attorney
7218	 "New Bedford School District
7206	 "Sherrifs Department
7217	 "Fitchburg School District
7219	 "Worcester School District
6545	 "Florida Agricultural and Mechanical University
452	 "Commonwealth Fusion Center
7274	 "Norton police department
7212	 "Bent County Correctional Facility - Corrections Corporation of America
7229	 "NASA Headquarters [APPEALS]
7232	 "Madison Parish Detention Center - LaSalle Corrections
7234	 "Massachusetts Department of Agricultural Resources, Division of Animal Health
7207	 "Department of Energy, National Nuclear Security Administration
7228	 "Department of Developmental Services
7166	 "Oxford Police Department
8270	 "Lauderdale County District Attorney (11th Judicial District)
7233	 "Massachusetts State Gaming Commission
497	 "University of South Florida
7226	 "Department of Justice, Department of Justice, Office of the Inspector General
7235	 "Gretna City Police Department
8269	 "District Attorney, 10th judicial district
7616	 "Montclair City Clerk
7231	 "Division of Criminal Investigation
7169	 "Allegheny County Court
4416	 "South Dakota Department of Public Safety
7275	 "easton police department
7225	 "Fitchburg School Department
7223	 "Medford Public Schools
7224	 "New Bedford Public Schools
7221	 "Department of Emergency Services
7230	 "Las Animas Police Department
7259	 "York City Police Department
7222	 "Arlington Public Schools
7243	 "Oxford Police Department
7239	 "Environmental Protection Agency, Region 3
5468	 "Livingston Parish Sheriff's Office
7241	 "Department of Navy, Naval Audit Service
2618	 "New York City Law Department
7247	 "Lee County Sheriff
7249	 "Franchise Tax Board
7248	 "Franchis Tax Board
195	 "Massachusetts Emergency Management Agency
7245	 "USDA, U.S. Department of  Agriculture, ARS
7246	 "Division of Family Services
7244	 "New York Power Authority
7250	 "Laramie County Sheriff
7251	 "Montrose Police Department
7240	 "Minnesota Pollution Control Agency
4307	 "NASA Jet Propulsion Laboratory (JPL)
2547	 "Department of Corrections
3547	 "Department of Corrections
3797	 "Office of the Governor - West Virginia
571	 "Braintree Police Department
2488	 "NCCI - Gardner (Massachusetts Corrections)
2415	 "North Carolina Department of Health and Human Services
7257	 "Saratoga Springs Police Department
3982	 "Department of Corrections
7278	 "Brockton police department
7277	 "Office of Legal Council
202	 "Social Security Administration
7256	 "Wichita Falls Police Department
6130	 "Department of Health, Environmental Health Section
198	 "Broadcasting Board of Governors
7258	 "Glenwood Springs Police Department
5858	 "Mayor's Office
4280	 "Office of the Governor
3910	 "Army Records Management and Declassification Agency
7266	 "US Army Corps of Engineers - Omaha District
3566	 "Johnsonville Police Department
7281	 "Department of Justice, Executive Office for United States Attorneys, Office of Public Affairs
7284	 "Brockton City Clerk
7283	 "Bridgewater Town Clerk
7288	 "East Bridgewater
7322	 "Bourne Town Clerk
4930	 "Kinder Police Department
7299	 "Mattapoisett Town Clerk
7296	 "Lakeville Town Clerk
7279	 "Taunton police department
5486	 "Middletown Police Department
7291	 "Hanover Town Clerk
7323	 "Sandwich Town Clerk
7227	 "Fitchburg Public Schools
7369	 "Pottawatomie County Sheriff
7493	 "San Francisco Supervisor Mark Farrell
7290	 "West Bridgewater Town Clerk
7289	 "Halifax Town Clerk
7419	 "Hagerstown Police Department
7617	 "Redlands City Clerk
7292	 "Hanson Town Clerk
7280	 "Dighton Police Department
7297	 "Marion Town Clerk
7282	 "Abington Town Clerk
7364	 "Murfreesboro Police Department
7295	 "Kingston Town Clerk
7336	 "University of North Carolina at Greensboro Police Department
7333	 "Orleans Town Clerk
7332	 "Provincetown Town Clerk
7330	 "Wellfleet Board of Selectmen
7337	 "Kansas City Public Library
7328	 "Harwich Town Clerk
7339	 "Shelby County District Attorney
7331	 "Truro Town Clerk
7365	 "Spotswood Police Department
7561	 "Panama City Beach Department of Code Enforcement
7334	 "University of North Carolina at Charlotte
503	 "Chicago Police Department
7335	 "University of North Carolina at Charlotte Police & Public Safety
7618	 "Rialto City Clerk
7610	 "Los Alamitos City Clerk
7620	 "Westover Air Reserve Base
7160	 "Colorado Public Employees' Retirement Association
7338	 "San Mateo Superior Court, Criminal Division
7329	 "Eastham Town Clerk
8271	 "Alabama District Attorney - 12th Judicial Circuit
8316	 "Georgia district attorney, 15th judicial district
7347	 "Brownstown Police Department
7357	 "Kane County Sheriff's Department
7361	 "El Paso County Sheriff
7353	 "Conway Police Department
7355	 "Puyallup Police Department
7354	 "Lakewood Police Department
7341	 "Salem State University
7359	 "East Carolina State University Police Department
7346	 "Virginia Military Institute Police
7352	 "Madison County Sheriff's Department
7344	 "Pompano Beach Police Department
830	 "Iowa Department of Public Safety
7343	 "United States Department of Agriculture - Office of Civil Rights
7340	 "Cuyahoga County Probation Department
7362	 "Veazie Police Department
7574	 "California Department of Public Health  Vital Records -- MS 5103 P.O. Box 997410 Sacramento, CA 95899-7410
7350	 "Alabama Law Enforcement Agency
7425	 "Mecklenburg County Superior Court
7611	 "Division of Medical Assistance
7349	 "Huntsville Police Department
7348	 "River Rouge Police Department
7345	 "Lexington Police Department
7358	 "Kings County Sheriff's Department
7356	 "Jefferson County Sheriff's Department
7342	 "Department of Agriculture and Markets
3838	 "Office of the Attorney General, Department of Law and Public Safety
7375	 "Munster Police Department
7379	 "U.S. Department of State
3936	 "Department of Corrections
7385	 "Nebraska Emergency Management Agency
7383	 "Ohio Court of Claims
7377	 "Fort Myers Police Department
7381	 "Arizona State Parks
7378	 "Ramsey County Sheriff's Department
7374	 "Jackson County Sheriff's Department, Civil Division
7542	 "
7376	 "Department of the Navy, Department of the Navy, Naval Operations
7382	 "New York City Department of Education
7563	 "Broward County
3059	 "Salem State University
608	 "Taunton Police Department
7380	 "Tallahassee Police Department
4052	 "Minneapolis Police Department
7557	 "Daytona Beach Police Department
7564	 "Hollywood Police Department
7384	 "Washington County Sheriff
7621	 "Indiana Secretary of State
7388	 "Somerset Police Department
3467	 "Travis County Sheriff's Department
7404	 "North County Police Cooperative
7389	 "Danbury Police Department
7395	 "Simsbury Police Department
7401	 "Lawrence Police Department
7400	 "Olathe Police Department
7391	 "Vancouver Police Department
6944	 "Livingston Parish Council
7431	 "Mesa Municipal Court
3834	 "Arlington County Police Department
508	 "Attorney General's Office
7386	 "Spokane police department
7397	 "Port Authority Police Department
7403	 "Minneapolis Public Schools
7396	 "Sumner County Sheriff's Office
7393	 "University of Kansas Medical Center Police Department
7394	 "Little Rock Police Department
7399	 "Overland Park Police Department
7398	 "San Diego Harbor Police Department
7402	 "Montgomery County Board of Education
7599	 "Bell Gardens City Clerk
7438	 "Cicero Town Clerk
7590	 "Whittier City Clerk
7387	 "City of Chicago Department of Law
7392	 "Clark County Sheriff's Department
7406	 "U.S. Department of Energy Integrated Support Center - Oak Ridge
7124	 "Illinois Environmental Protection Agency
7412	 "Newark Municipal Court
7409	 "Department of Environmental Quality
7408	 "U.S. Navy Central Command
7405	 "Office of the State's Attorney for Baltimore City
3126	 "University of California, Davis
7410	 "Department of Environment and Conservation
317	 "Providence Police Department
5188	 "New Haven Police Department
7429	 "Maricopa County Superior Court
7436	 "Santa Cruz County Superior Court
7427	 "Jefferson County Circuit Court
7428	 "Harlan County Circuit Court
7417	 "Department of Homeland Security Office of Inspector General        United States of America
7433	 "Graham County Superior Court
7415	 "Weymouth Police Department
7432	 "Coconino County Superior Court
7238	 "Department of Justice, Evironment and Natural Resources Division
7424	 "Lucas County Clerk of Courts
7416	 "Davidson County (TN)        Nashville-Davidson County, TN
7414	 "Kansas City Police Department
7418	 "U.S. Department of Agriculture - Economic Research Service
7441	 "Waltham Police Department
7437	 "Oregon Titan Fusion Center
7422	 "Santa Cruz Superior Court
7423	 "Cook County Circuit Court
7413	 "Richmond County District Attorney
7434	 "Navajo County Superior Court
7565	 "Hollywood City Clerk
3605	 "New Jersey Department of Environmental Protection
8318	 "Georgia district attorney, 17th judicial district
7366	 "Mendocino County Sheriff's Department
7453	 "Federal Bureau of INvestigation
7449	 "Mayor's Office of Fall River
7450	 "Lawrence City Clerk
7446	 "Reedy Creek Improvement District
7567	 "Honolulu City Clerk
7455	 "Etna Borough Fire Department
7558	 "Office of the City Manager
7442	 "FBI
7460	 "San Mateo County Clerk
7448	 "Hillside Police Department
7447	 "Duke University Police Department
7452	 "Montgomery County Clerk's Office
7458	 "California Coastal Commission
7444	 "Maywood City Clerk
7456	 "California Correctional Health Care Services
7566	 "Department of Public Safety - Sheriff Division
7595	 "Inglewood City Clerk
7451	 "University of  North Carolina Wilmington
7627	 "department of justice, Department of Justice, Office of the Inspector General
7550	 "Office of Neighborhood Involvment - Noise Control Program
8319	 "district attorney, 18th judicial circuit
7443	 "St. Anthony Police Department
7583	 "Oregon Health Authority
7454	 "Borough of Etna
7467	 "Mandan Police Department
7551	 "City of San Diego - Development Services Department, Code Enforcement
7461	 "United States Army Criminal Investigation Command
7471	 "Northern California Regional Intelligence Center
7474	 "Portsmouth Police Department
7466	 "Hays Police Department
7463	 "San Jose Planning Commission
7464	 "Orange County District Attorney
4261	 "Occupational Safety and Health Administration (OSHA), Region I: Boston
7568	 "Honolulu County Clerk's Office
7472	 "United States Attorney's Office, Western District of Washington
7470	 "Joint Regional Intelligence Center
7475	 "NIH
790	 "Connecticut State Police
7597	 "Downey City Clerk
7473	 "San Francisco Recreation and Park Department
7459	 "San Mateo County Harbor District
7469	 "Permits and Inspections
7465	 "Bridgeport Police Department
7457	 "California Department of Insurance
7468	 "Department of Public Works
7488	 "State Water Resources Control Board
7462	 "Etna Borough Police Department.
7491	 "The California High-Speed Rail Authority,
7569	 "Sarasota City Clerk
7482	 "United States Air Force
7478	 "United States Department of Agriculture
7477	 "united states department of agriculture
7489	 "The Bay Area Air Quality Management District
7476	 "San Mateo County Office of Education
7486	 "Alameda County Board of Supervisors
7485	 "Redwood City Police Department
7779	 "Allegany County Sheriff's Office
7600	 "Azusa City Clerk
7480	 "San Carlos City Council
7490	 "Santa Clara County School District
4092	 "Minnesota Homeland Security and Emergency Management
7576	 "St. Petersburg City Clerk
7552	 "Office of Performance & Analytics
7481	 "Wareham Board of Selectmen
7487	 "Castro Valley Unified School District
7484	 "Dudley Police Department
7820	 "Port of Seattle
7683	 "U.S. Department of Health and Human Services, Health Resources and Services Administration
7503	 "U.S. Department of Education - Office for Civil Rights
7495	 "San Jose Police Department
7571	 "Tampa City Clerk
7498	 "NSA/CSS FOIA/PA Appeal Authority (P132)
7500	 "U.S. Air Forces in Europe
7496	 "Berwyn Public Works
7483	 "Palo Alto City Council
7501	 "California Department of Public Health
7553	 "City of San Diego, Development Services Department
7506	 "
7547	 "
7494	 "San Francisco Office of the Treasurer & Tax Collector
